created_at,id,text,retweet_count,favorite_count
Wed Oct 21 17:28:16 +0000 2020,1318967353179328514,"Mais que simplesmente vetar a contratação de uma empresa com práticas duvidosas, a publicação da decisão pela @petrobras causa um efeito multiplicador importante. Mostra ao mercado quais devem ser os padrões mínimos de seleção de fornecedores. https://t.co/aE54OaN0qZ",0,2
Wed Oct 21 17:17:36 +0000 2020,1318964665645436929,"Bruno Baptista evoluiu de P23 para P6 na corrida 2, resultando na Maior Escalada do Velocitta.

#StockCar #Pirelli #Chevrolet #Petrobras #Toyota #Lubrax #Frasle #Fremax #Viemar #Blau #Transzero #SporTV https://t.co/i2CQa4yHks",0,12
Wed Oct 21 17:13:36 +0000 2020,1318963661348786178,"muitas delas bateram recorde de lucros. O BNDES teve o maior lucro de sua história. A Petrobras voltou a ter lucros e as companhias elétricas finalmente se recuperaram. Nossa SELIC que hoje está em 2%, fechou 2019 em 4,5% que já era um dos 
...continua...",0,0
Wed Oct 21 17:05:33 +0000 2020,1318961634782679041,"#Petrobras tem alta de 32% na produção de petróleo no pré-sal.

https://t.co/9P4oXgR8uA",0,22
Wed Oct 21 17:01:35 +0000 2020,1318960637238779905,"Petrobras (PETR4) opera em baixa de 1%, com queda do petróleo

https://t.co/V6FGJnguDM #Mercado #BolsaDeValoresDeSaoPauloB3 #PETR4 #Petrobras #Petroleo",2,2
Wed Oct 21 16:57:24 +0000 2020,1318959582203576320,"Como maior contratante do país, a @petrobras produz efeito sistêmico ao exigir compliance de seus fornecedores – que têm q elevar seus padrões para ñ perder negócios. A principal empresa nacional deve ser o ""farol de integridade"" para o mercado brasileiro. https://t.co/xniDfIZQFn",4,31
Wed Oct 21 16:50:50 +0000 2020,1318957929639313409,"Olha só o papai albatroz Ernest de volta para cuidar da impaciente Nova! Vocês também acham que ele está se saindo muito bem na arte de ser um pai ""de boas""? 😎✌

@AlbyTaskForce #ProjetoAlbatroz @Petrobras 

📷 @naturallywildgirl https://t.co/OWiXwmGhwm",0,3
Wed Oct 21 16:48:47 +0000 2020,1318957415589707778,"XP, Credit e UBS BB reiteram compra de Petrobras (PETR4) após prévia operacional
https://t.co/fQzZaz6ANJ",1,7
Wed Oct 21 16:37:13 +0000 2020,1318954505925496834,URGENTE: Polícia Federal está neste momento cumprindo mandados contra corruptos ligados à diretoria de abastecimento da Petrobras — gestão Lula/Dilma. O Brasil foi saqueado por décadas. Nunca se viu na história desse país o processo de limpeza que esse governo está promovendo.,0,3
Wed Oct 21 16:35:48 +0000 2020,1318954146502934528,"IBOV rompe os 102, 103 até sexta-feira da semana que vem! Motivos: balanços muito positivos de: VALE, PETROBRÁS e BANCOS! 🚀🚀🚀",0,0
Wed Oct 21 16:28:24 +0000 2020,1318952284555018243,"""Petrobras: Resultados operacionais para o 3º tri agradam analistas; ações caem""

https://t.co/M7akpBSXNs",0,0
Wed Oct 21 16:22:06 +0000 2020,1318950700399943680,"PRIVATIZAÇÃO,MAIS EMPREGO⚙️🔩🔩⚙️🗜️⛏️⚒️🗜️🗜️⚒️🗜️🛠️🔧⛏️🔧🔧⚙️🔧⛏️🔧🛠️🔧🛠️🔧⛏️🔧⚙️🔧⛏️🔧🔧🛠️🛠️🔧🔧⛏️🔧⛏️🔧🛠️🔧🛠️🔧🛠️🔨🛠️🔨 E RENDA💸💰💸💰💸💰💸💰💸💰💸💰💸💰💰💸💰💸💰💸💰💸💰💸💰💸💰💸💰💸💰💸💰💸💰💸💰💸💰💸💰💸💰💰💸💰💸💰💸💰
https://t.co/oOXActMv0a",0,0
Wed Oct 21 16:21:20 +0000 2020,1318950508334374912,Os ataques à Petrobras são uma falácia do PSDB para desestabilizar os pobres! #DesculpasDoPT,0,0
Wed Oct 21 16:20:05 +0000 2020,1318950192268382208,esse prédio da Petrobras é pica pra caralho,0,1
Wed Oct 21 16:18:48 +0000 2020,1318949869759942657,Petrobrás produz mais combustíveis e começa a sair da crise causada pela pandemia @estadao:  https://t.co/isorGpvGgd,0,0
Wed Oct 21 16:17:52 +0000 2020,1318949633985490945,Petrobras: Resultados operacionais para o 3º tri agradam analistas; ações caem - https://t.co/AE4GkWcg7b,1,18
Wed Oct 21 16:09:46 +0000 2020,1318947598246551552,Petrobras eleva projeções de produção para 2020 https://t.co/NhNvLWZkd7,0,1
Wed Oct 21 16:09:34 +0000 2020,1318947546660732929,#Curriculo de #Secretaria #Area #Administrativa em #RiodeJaneiro #RJ #petrobras #windows #viagens #curr #vagas #emprego #oportunidades #trabalho #recolocacao #queroemprego #procuroemprego #rh https://t.co/RtMuWS9Cf2,1,0
Wed Oct 21 16:04:25 +0000 2020,1318946251807797250,"PETROBRAS E A DEFESA DA SOBERANIA NACIONAL
https://t.co/izg2boOWZQ",0,1
Wed Oct 21 16:00:02 +0000 2020,1318945147854356481,"Petrobrás produz mais combustíveis e começa a sair da crise causada pela pandemia

https://t.co/JTVxDMNrv1",6,10
Wed Oct 21 16:00:00 +0000 2020,1318945139268620291,"🛢 Petrobras #PETR4 : Fortes dados de produção no 3T20, em linha com nossas expectativas; Reiteramos Compra 🛢

➡️ Produção total: 2.904 kboed (+3,9% em relação aos níveis do 3T19)
➡️ Refino total: 1.935 kbpd (+17,8% em relação ao trimestre anterior)

https://t.co/GKBHrfRXNk",2,35
Wed Oct 21 15:52:24 +0000 2020,1318943224799629315,A Bancada Revolucionária se soma a campanha nacional contra as punições aos petroleiros de Minas Gerais e contra a privatização da Petrobrás. https://t.co/zO9HEcJafR,5,25
Wed Oct 21 15:50:15 +0000 2020,1318942684535492610,"se tem um lacre verde da BR Petrobrás

pode confiar

é Liquigás",0,0
Wed Oct 21 15:42:12 +0000 2020,1318940657642332161,"📰 #F5 - Jornal dos Canyons

🛢 Petrobras (#PETR3 | #PETR4) - Produção total de petróleo, gás e LGN sobe 4,4%:",0,1
Wed Oct 21 15:35:33 +0000 2020,1318938986480607233,Petrobras: a venda das refinarias e a volta ao passado https://t.co/yHL4r1G0Af,11,38
Wed Oct 21 15:31:15 +0000 2020,1318937904736067586,"entender q a ideia Mercado Livre implica numa oscilação de preço, Petrobras visa lucro #PorDentroComCardinot",0,0
Wed Oct 21 15:30:37 +0000 2020,1318937743272062976,Cotação Petróleo $PBR #PETR4 Fonte: https://t.co/JVJQVnBgVJ https://t.co/Lj4pnfgHYW,0,0
Wed Oct 21 15:29:55 +0000 2020,1318937566826139650,"Resultados operacionais destacam resiliência da Petrobras, diz UBS
https://t.co/SgUbuQEpY8",0,3
Wed Oct 21 15:25:07 +0000 2020,1318936358602346498,"Em meio a pandemia, Petrobras aumentou produção de petróleo em 9% e cresceu produção dos campos do pré-sal em 32% https://t.co/JTOidFt7z4",0,0
Wed Oct 21 15:24:39 +0000 2020,1318936244282445825,Dilma diz que governo Bolsonaro promove o desmonte da Petrobras https://t.co/W6TPlslbLe,3,22
Wed Oct 21 15:24:38 +0000 2020,1318936238892720128,Dilma diz que governo Bolsonaro promove o desmonte da Petrobras https://t.co/VYoyMHTSiJ,1,6
Wed Oct 21 15:24:05 +0000 2020,1318936099939622912,"Petrobras aumenta produção e dá pontapé na crise
https://t.co/Vw06AR2VI3",1,2
Wed Oct 21 15:19:49 +0000 2020,1318935024624861187,"@DavidAlmeidaAM 
qual é a sua opinião sobre a possível saída da Petrobras de Urucu(Coari) e do Amazonas?",0,0
Wed Oct 21 15:19:28 +0000 2020,1318934937622450176,#economia | Petrobras aumenta preço do gás de cozinha em 5% | Saiba mais em  https://t.co/eGYjzcTxmn https://t.co/kYkBKrOXe7,0,0
Wed Oct 21 15:19:06 +0000 2020,1318934845423235078,"@ricardonicolau
 qual é a sua opinião sobre a possível saída da Petrobras de Urucu(Coari) e do Amazonas?",0,0
Wed Oct 21 15:15:55 +0000 2020,1318934042557952003,"Contágio por coronavírus não é acidente de trabalho, diz Petrobras - Notícias - R7 Economia https://t.co/d8PlXnVil0 #R7 via @portalr7",0,0
Wed Oct 21 15:13:14 +0000 2020,1318933368315219970,@AmazoninoAM qual é sua opinião sobre a possível saída da Petrobras de Urucu(Coari) e do Amazonas?,0,0
Wed Oct 21 15:12:30 +0000 2020,1318933186693468161,"Tire sua foto p/ campanha contra as punições aos petroleiros em MG e a privatização da Petrobrás. Na Refinaria Gabriel Passos já são 3 dirigentes sindicais punidos por perseguição política. Bolsonaro, Mourão e o STF querem entregar da Petrobrás. Não às privatizações na Petrobrás https://t.co/1WzdcuBH3p",2,11
Wed Oct 21 15:10:48 +0000 2020,1318932758090186752,Nova fase da Lava Jato apura suposta fraude em venda de combustíveis na Petrobras https://t.co/K7DAiSXKIe,0,0
Wed Oct 21 15:05:47 +0000 2020,1318931496238014470,Mas um aumento de 5% no botijão de gás Petrobras está com a gota aonde vamos para está difícil,0,1
Wed Oct 21 15:02:37 +0000 2020,1318930697193738242,"Coisa linda, passageira pediu corrida pro Méier de lá mudou rota pra Petrobrás aqui na W. luiz, agora vou levar pra vista alegre de novo o estouro logo de manhã 🤑🤑🤑🤑🤑🤑🤑🤑🤑",0,4
Wed Oct 21 15:02:30 +0000 2020,1318930668244656131,"Vamos lá galera

A Dilma 

Isso mesmo

A DILMA.... D I L M A 

falando que o governo de @jairbolsonaro está desmontando a @petrobras 

Vou repetir o nome: DILMA @dilmabr 

Do PT. A poste do CONDENADO @LulaOficial 

Tá bom ou quer mais???? https://t.co/81wZu2ZmJ8",0,1
Wed Oct 21 15:02:25 +0000 2020,1318930647847739393,me matem mas eu AMO a catedral metropolitana... e gosto do prédio da petrobras tbm (os outros dois sim são monstruosos msm..) https://t.co/Fh7o3O2PIo,0,11
Wed Oct 21 15:01:57 +0000 2020,1318930531493552128,"Lucro da WEG (WEGE3) cresce 54% no 3° trimestre, para R$ 644,2 milhões https://t.co/KwUeOT32Tp",0,1
Wed Oct 21 15:00:00 +0000 2020,1318930039585435648,"Contágio por coronavírus não é acidente de trabalho, diz Petrobras https://t.co/Yzjz7Rv43x #JornalDaRecord #JR24H https://t.co/uZDb3QICgu",0,14
Wed Oct 21 14:58:37 +0000 2020,1318929691554795522,"@petrobras 
- Recorde na venda de asfalto, entrega de bunker e exportações de petróleo e derivados são destaques no 3T20... leia no link&gt;&gt; https://t.co/CJLBtgqKaH

#portalnaval #petrobras https://t.co/bqwFM5XKi6",0,0
Wed Oct 21 14:48:58 +0000 2020,1318927261186379783,pq diabos eu sigo a Petrobrás,0,10
Wed Oct 21 14:47:45 +0000 2020,1318926958097563648,"me julguem acho o prédio da petrobras bonito.......

de resto todos horríveis a catedral chega a me dar calafrios https://t.co/sK40JWMRRt",0,3
Wed Oct 21 14:44:28 +0000 2020,1318926131035361282,"Consegue adivinhar quantos barris extraímos por segundo, em média, no campo mais produtivo do pré-sal?🤔 Segue o fio para saber a resposta.",222,2777
Wed Oct 21 14:44:22 +0000 2020,1318926105588412418,"estou sem jogar lol faz 1 hora, já consigo ver meu amigo imaginário pedro, não sei distinguir o mundo de fantasia na minha cabeça com a realidade, fluidos depressivos e energias negativas saem da minha cabeça como se fosse fumaça preta parecendo a refinaria da petrobras",0,3
Wed Oct 21 14:41:53 +0000 2020,1318925481337651200,"estou sem jogar lol faz 1 hora, já consigo ver meu amigo imaginário bob, não sei distinguir o mundo de fantasia na minha cabeça com a realidade, fluidos depressivos e energias negativas saem da minha cabeça como se fosse fumaça preta parecendo a refinaria da petrobras",0,5
Wed Oct 21 14:41:31 +0000 2020,1318925387905335299,📺 JJ2 – Lava Jato investiga funcionários da Petrobras https://t.co/oIOFSuNbxT,0,0
Wed Oct 21 14:41:06 +0000 2020,1318925281940439042,"Saudade de quando o negócio de político era roubar a Petrobrás, pelo menos a gente não tinha que tomar injeção de petróleo pra eles ganharem dinheiro.",0,1
Wed Oct 21 14:40:37 +0000 2020,1318925162738233344,"A partir de sexta-feira o potiguar deve passar a pagar 78 reais pelo botijão de 13 quilos de gás de cozinha. Petrobras fez hoje o sétimo reajuste no preço de venda, que será repassado pelos revendedores aos consumidores até o fim da semana.",1,8
Wed Oct 21 14:37:26 +0000 2020,1318924360523141124,@petrobras que esta sendo fatiada e vai ser tudo dada pros estrangeiros !!! https://t.co/5EMmgVdxLA,0,0
Wed Oct 21 14:36:50 +0000 2020,1318924210975145984,"VEJA E A PIADA DO DIA
""Dilma acusa Bolsonaro e Guedes de desmonte na Petrobras. Petista afirma que a estatal 'está sendo desnacionalizada e esquartejada' no atual governo.""
ESTA SENHORA AUTORIZOU A COMPRA DA REFINARIA DE PASADENA. 
SEU PARTIDO QUASE LEVOU A PETROBRÁS À FALÊNCIA.",240,1022
Wed Oct 21 14:33:38 +0000 2020,1318923402938359819,"@petrobras @petrobrasglobal confere? Trata-se de um equívoco histórico da empresa, de proporções mastodônticas, se for verdade... https://t.co/cjzEZIIJTu",0,1
Wed Oct 21 14:21:49 +0000 2020,1318920431382953985,"No 3º trimestre, Petrobras melhora produção com destaque para o pré-sal que teve um aumento de 32% no ano
Nota completa leia em: https://t.co/pRriGBmfig https://t.co/oUVzdpLxhy",0,1
Wed Oct 21 14:20:01 +0000 2020,1318919976976252929,"“Me parece um equívoco a Petrobras não estar articulada com essa discussão”, disse o coordenador do curso de Administração do Instituto Mauá sobre as energias renováveis. Além de agravar a crise climática, deixar a transição energética de lado é uma péssima decisão de negócios. https://t.co/NNBH2zW3Kk",3,6
Wed Oct 21 14:19:50 +0000 2020,1318919931270975489,"➤ REAJUSTE - Só em 2020, o produto aumentou 10,5%.
Leia mais 👇👇👇
https://t.co/znvkS4ykfP #Gás #Elevação #Petrobras",0,0
Wed Oct 21 14:14:17 +0000 2020,1318918532378333185,"A #Petrobras retirou as energias renováveis de seu plano de investimentos. Um executivo da empresa diz: “Quando formos os melhores nisso, podemos entrar”. Perguntamos ao caro executivo: como uma empresa fica ""a melhor"" em um setor sem investir? #enrolação  https://t.co/3oxEqBnEwf",1,3
Wed Oct 21 14:07:05 +0000 2020,1318916722494230529,"Desempenho operacional da Petrobras no trimestre de 2020
https://t.co/2xE4KwvLHg",0,0
Wed Oct 21 14:05:35 +0000 2020,1318916342934835208,"Petrobras aumenta preço do gás de cozinha em 5% ( https://t.co/mCGDfseF9Q) - O preço médio ficará em torno do valor de R$ 30,74 por botijão de 13 quilos, sem impostos e margem de distribuição https://t.co/HvhYjDqGrC",0,0
Wed Oct 21 14:04:57 +0000 2020,1318916184599896064,"Petrobras aumenta preço do gás de cozinha em 5% ( https://t.co/mCGDfseF9Q) - O preço médio ficará em torno do valor de R$ 30,74 por botijão de 13 quilos, sem impostos e margem de distribuição https://t.co/8bq5RuR0Fk",0,0
Wed Oct 21 13:58:02 +0000 2020,1318914445398200321,Petrobrás ta na depressão https://t.co/PXL7vu4jjc,0,0
Wed Oct 21 13:51:18 +0000 2020,1318912750169608192,Os ataques à Petrobras são uma bandeira dos almofadinhas para desestabilizar as minorias! #DesculpasDoPT,0,0
Wed Oct 21 13:50:23 +0000 2020,1318912519096963072,"A Petrobras decidiu desclassificar a Golar Power Comercializadora da licitação para o arrendamento do Terminal de GNL da Bahia por conta de alto Grau de Risco de Integridade (GRI). 
https://t.co/IwaiXoVHAg",1,5
Wed Oct 21 13:50:19 +0000 2020,1318912504341417989,Petrobras rejeita empreiteiras por ‘risco de integridade alto’ https://t.co/X7NeDkhprz via @VEJA,3,10
Wed Oct 21 13:49:32 +0000 2020,1318912304499486720,Petrobras aumenta produção e atropela a crise https://t.co/dMboJMuPRe,15,83
Wed Oct 21 13:46:40 +0000 2020,1318911583645466630,"📰 A Petrobras (#PETR3 | #PETR4) reportou que a produção de petróleo e gás alcançou 2,952 milhões de barris de óleo equivalente ao dia (boed) no terceiro trimestre. Esse número corresponde a aumento de 2,6% em relação ao 3T19 e alta de 5,4% ante o segundo trimestre.",0,1
Wed Oct 21 13:37:20 +0000 2020,1318909234139041792,"A CORRUPÇÃO NA PETROBRAS NÃO VAI ACABAR NUNCA ENQUANTO FOR GOVERNO,  VENDAM ESSE NINHO DE POLÍTICOS IMUNDOS MENOS PRÁ CHINA! 
@gen_heleno
@GeneralMourao
@jairbolsonaro

 https://t.co/KdUfnKi1UE",0,0
Wed Oct 21 13:34:23 +0000 2020,1318908492837769216,"Sob o governo Bolsonaro, Petrobrás sofre o maior desmonte da história https://t.co/gL8M3YobjL via @aepet",0,1
Wed Oct 21 13:16:37 +0000 2020,1318904020359065603,MPF opina pela improcedência de reclamação de Lula em ação penal envolvendo Petrobras e Odebrecht https://t.co/rKSNta8NUP,0,0
Wed Oct 21 13:15:46 +0000 2020,1318903808060215297,"Lucro da Weg sobe 54% no 3º tri, IRB tem prejuízo de R$ 65,4 mi em agosto; Cyrela, Petrobras, IPOs e mais notícias https://t.co/tMUivoNQ19 via @InfoMoney",0,0
Wed Oct 21 13:14:07 +0000 2020,1318903392522076161,O consórcio foi rejeitado numa concorrência da Petrobras por não apresentar grau de compliance e integridade adequados aos novos padrões do mercado. Para a decisão de desclassificação o Grau de Risco de Integridade (GRI) foi considerado como fator. https://t.co/cFfikySVpW,2,24
Wed Oct 21 13:14:03 +0000 2020,1318903375455506433,"FOLHA DE SAO PAULO
https://t.co/r8OGh9N1Wp #r2p #FolhadeSãoPaulo #Brazil #US #UE #Macron #Trump #Bovespa #Bolsonaro #SaoPaulo #RioDeJaneiro #TAM #Coronavirus #Covid19 #Football #Maracana #Globo #BancoDoBrasil #Petrobras #Unibanco #Varig #Lebanon #Beirut #Neymar #PSG #Bayern https://t.co/WNg0UfbDdq",2,0
Wed Oct 21 13:12:12 +0000 2020,1318902911255126023,Fiocruz diz que covid-19 na Petrobrás deve ser acidente de trabalho; estatal contesta @estadao:  https://t.co/34S2itIDvc,0,0
Wed Oct 21 13:11:46 +0000 2020,1318902799304953864,"Petrobras aumenta produção e dá pontapé na crise.
De julho a setembro deste ano, a empresa extraiu 2,9 milhões de barris de óleo equivalente de petróleo.
https://t.co/tV12mnDdyq",7,19
Wed Oct 21 13:08:00 +0000 2020,1318901852923170816,"Quem está vendendo a Petrobrás está ganhando suas ""comissões"" e defendem o desmonte com unhas e dentes. Quero saber quem não está ganhando nada com isso e defende. É puro entreguismo mesmo?",3,11
Wed Oct 21 13:07:04 +0000 2020,1318901620349034496,"😒 Muitas pessoas acham que privatizar a Petrobras é o melhor para Minas Gerais e para Brasil. Ô povo iludido, sô! 🤦♀️ 
Vem descobrir porque a privatização de estatais não moderniza nossa economia, não gera mais lucro, e nem acaba com a corrupção: https://t.co/LTwVW71ZvJ",0,0
Wed Oct 21 13:05:53 +0000 2020,1318901319378370562,"Ainda sobre carros, petróleo e um assunto puxa o outro, lembram quando eu postei que empresas protagonistas de escândalos de corrupção continuam em evidência neste cenário, eu não menti, Petrobrás é vítima novamente de quadrilhas internas.

🐦Ⓜ️🇧🇷🤗 https://t.co/7XL5wchi5t",0,0
